Open time,Open,High,Low,Close,Volume,Close time
1576213200000,144.52,144.63,144.30,144.60,4737.488,1576216799999
1576216800000,144.60,144.60,144.20,144.27,4753.875,1576220399999
1576220400000,144.25,144.55,144.19,144.45,7953.655,1576223999999
1576224000000,144.45,144.46,143,143.83,24263.777,1576227599999
1576227600000,143.86,144.34,143.79,144.02,6813.499,1576231199999
1576231200000,144.02,144.34,143.75,144.24,5011.211,1576234799999
1576234800000,144.26,144.72,144.18,144.37,4722.517,1576238399999
1576238400000,144.37,144.64,144,144.59,6262.565,1576241999999
1576242000000,144.59,144.60,144.21,144.28,5198.186,1576245599999
1576245600000,144.29,144.43,143.72,143.87,7427.238,1576249199999
1576249200000,143.87,144.70,143.74,144.50,13174.856,1576252799999
1576252800000,144.53,145.17,144.39,144.80,16557.034,1576256399999
1576256400000,144.80,145.05,144.44,144.68,9056.463,1576259999999
1576260000000,144.68,144.91,144.31,144.55,5271.624,1576263599999
1576263600000,144.55,144.75,144.30,144.45,6892.749,1576267199999
1576267200000,144.45,144.53,143.93,144.44,6138.134,1576270799999
1576270800000,144.44,144.44,144.01,144.20,5582.318,1576274399999
1576274400000,144.20,144.55,144.16,144.54,4004.556,1576277999999
1576278000000,144.54,144.73,144.40,144.70,4398.798,1576281599999
1576281600000,144.71,144.83,144.54,144.66,3024.205,1576285199999
1576285200000,144.65,144.97,144.59,144.87,2789.905,1576288799999
1576288800000,144.87,144.90,144.37,144.44,3654.825,1576292399999
1576292400000,144.44,144.54,144.20,144.52,3109.720,1576295999999
1576296000000,144.52,144.64,144.30,144.48,4376.778,1576299599999
1576299600000,144.48,144.49,144.30,144.43,4492.295,1576303199999
1576303200000,144.43,144.43,143.65,143.70,7561.680,1576306799999
1576306800000,143.67,144.10,143.63,143.95,5751.294,1576310399999
1576310400000,143.94,143.95,142.13,142.97,15385.123,1576313999999
1576314000000,142.96,143.40,142.71,143.11,10802.806,1576317599999
1576317600000,143.14,143.14,142.69,142.85,5798.397,1576321199999
1576321200000,142.85,143.33,142.21,143.17,11487.976,1576324799999
1576324800000,143.17,143.20,142.29,142.51,6683.492,1576328399999
1576328400000,142.51,142.75,142.25,142.48,6864.628,1576331999999
1576332000000,142.48,142.80,142.20,142.77,6455.291,1576335599999
1576335600000,142.80,142.80,141.05,141.59,19437.453,1576339199999
1576339200000,141.57,142.22,141.10,141.95,23717.455,1576342799999
1576342800000,142.01,142.11,141.77,141.98,5766.128,1576346399999
1576346400000,141.99,142.61,141.86,142.32,7900.530,1576349999999
1576350000000,142.31,142.50,142.03,142.14,5660.698,1576353599999
1576353600000,142.11,142.31,141.72,141.73,8097.519,1576357199999
